,id,prompt,quarter,course,age,gender,l1 language,other l1 language(s),language(s) used at home,language(s) studied,listening comprehension,reading comprehension,speaking ability,writing ability,study abroad,essay,a personal annotator1,a personal annotator2,gender-number annotator1,gender-number annotator2,updated anntoation ann1,updated annotation ann2,verbs annotation ann1,verbs annotation ann2,corrected1,corrected2
0,200887,beautiful,W21,SPA 111N,21,Male,3,Spanish,2,Yes,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Yes. More than 2 years.,"            Una de las historias más memorables y bellas al recordar fue el primer día que toque la guitarra. En ese tiempo tenía solo *AGE* años y todavía estaba descubriendo mis pasatiempos y lo que me gustaba hacer. Un día, mi amigo me invitó a su casa a jugar videojuegos. Pensé ese día que iba ser como cualquier otro día nada extraordinario o fuera de lo normal. Sin embargo, ese día me otorgo una de las memorias más bellas de mi vida. Mientras me bajaba del carro de mi madre escuche algo que me captó mucho mi atención. Eran unos sonidos muy bellos que venían de adentro de la casa de mi amigo. Ya que cautivo mi atención camine más rápido hacia su casa para investigar qué era ese sonido. Al llegar enfrente de su puerta me di cuenta que los sonidos que captaron mi atención venían de una guitarra eléctrica. El sonido de esa guitarra no era de alguna canción que había escuchado en el pasado. El sonido era vivo, fresco, cautivante, y bastante personal hacia la persona que producía esas melodías. En cuestión de segundos, la curiosidad se apoderó de mí y abrí la puerta. Lo primero que mis ojos vieron fue el papá de mi mejor amigo tocando al sonido de los “blues” en una guitarra eléctrica. Lo raro fue que no se distrajo al sentirme entrar a su casa. Con el tiempo comprendí que no se dio cuenta de mi presencia porque se había transportado a un espacio mental en donde solo existía la melodía de los blues. Era casi como una comunicación mutua entre él y su guitarra similar a un diálogo de un lenguaje en donde ideas son transferidas en las cuerdas eléctricas y se convierten en melodías. Ese día me enamoré de la guitarra, pero también de la música. Dado a mi entusiasmo me ofreció enseñarme y en segundo le dije que si. En unos meses aprendí a tocar la guitarra y le sigo tomando mucho aprecias 6 años después. Tristemente, mi inspiración falleció hace un año, pero con él dejó una legacía de músicos que inspiró con su aprecio a la música. Cada vez que afino mi guitarra y pongo mis dedos en las cuerdas, siento la misma emoción de ese día. Descanse en paz gran maestro que su recuerdo viva en las melodías de las cuerdas instrumentales de sus estudiantes. 
",,,,,,,,,,
1,256132,beautiful,W21,SPA 1,18,Male,2,English,1,No,Extremely comfortable,Neither comfortable nor uncomfortable,Extremely uncomfortable,Uncomfortable,No,"Cuando me graduaba en el instituto, recibía regalos de los miembros de mi familia. Pero el día antes de graduarme, recibí este maravilloso regalo de mi primo *FIRST_NAME*. ¡Me dio una carta con la cara! ¡Fue tan bonito porque lo hizo con papel, no con lápiz no con lápiz! Ella es una artista para que pueda hacer todo! Ella me dio cincuenta dólares con la tarjeta y me dijo que está tan feliz por mí. Llamó a mi madre y mi madre empezó a *FIRST_NAME* también me llamó y yo le agradecí. Me dijo cosas aleatorias, pero es tan amable. Un año después y aún tengo esa tarjeta conmigo. Me hace muy feliz y emocionado ver a mi primo *FIRST_NAME* en un año. Cuando tengo *AGE* años, me voy a *PLACE* a visitar a mi prima *FIRST_NAME* y a su marido. ¡El resto de mi familia también va! ¡Cuando nos vayamos, tendremos muchas conversaciones!
",,,,,,,,,,
2,259402,beautiful,W21,SPA 111N,Tengo 25 años.,Female,2,Spanish,2,Yes,Extremely comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,Yes. 1 to 3 months.,"Unas de las historias más bonitas que tengo es la historia de cuando mi hija llego a mi vida. Cuando quede embarazada solo tenía *AGE* años, lo cual era algo muy complicado. No tenía trabajo y estaba en High School todavía. Cuando mi hija nació todo para mi cambio. Recuerdo los hermosos recuerdos de cuando la ponía a dormir, cuando le daba su biberón, y cuando la banaba en la tina. Cuando mi bebe ya podía caminar y la llegaba al parque era lo mejor. Recuerdo que era como una bolita, gordita. Recuerdo verla correr y jugar en los juegos. Le gustaba que la metiera en los columpios hasta que se cansaba. Después, cuando entro a la escuela ella estaba muy feliz, pues ella es muy social. Recuerdo todas las actividades que me hacía en el kínder. Recuerdo en el día de las madres me regalo una tarjeta que su maestra le ayudo hacer. La tarjeta decía ""best mom ever"" y tenía las huellas de sus manitas en color rosa con amarillo. Antes vivíamos en el *PLACE* de la *PLACE*. Y recuerdo que al menos 2 veces al mes íbamos a *PLACE* *PLACE*. Recuerdo como la pasábamos muy bien. Recuerdo que cuando mi hija estaba en segundo año, ya nos habíamos mudado a *CITY*, *STATE*. Aquí hemos vivido desde entonces. El tiempo fue avanzando y ahora ella está en tercer año. Me encanta jugar con mi hija. Me gusta ayudarle con su tarea. Ella está aprendiendo a leer y me encanta que leemos libros juntas. Definitivamente, cuando mi hija llego a mi vida, la cambio por completo. Por eso esta es la historia más hermosa que tengo.
",,,,,,,,,,
3,261079,beautiful,W21,SPA 3,18,Female,4 or more,English,1,No,Comfortable,Comfortable,Comfortable,Comfortable,No,"Esta es la historia de cinco niños, quiénes eran mejores amigos. Los amigos hacían todo juntos: jugaban en las calles, iban a la escuela, escuchaban música, iban de viajes de carreteras, y pasaban mucho tiempo juntos. No había un tiempo que no estuvieran juntos.

Pero cuando los niños tenían *AGE* años, todo cambió. Un día, los niños viajaban en tren para volver a casa de la escuela. Había muchas personas en tren, y los niños no tenían mucho espacio para moverse.

Un miembro del grupo, *FIRST_NAME*, sentía como algo era diferente como normal. El tren era más lleno que normal, y todos los personajes parecían moverse muy lentamente. Por un segundo, pensó que el tiempo se detuvo, y ella estaba sola en el tren. *FIRST_NAME* trató de decir a los otros miembros, pero nadie escuchaba.

De repente, el tren volvió muy rápido, y los niños vieron todo las partes del mundo en un segundo. Hubo llamas, flores, una explosión, y los niños sintieron como flotaban encima del tren. Todo fue oscuro.

Tan rápido como empezó, el caos terminó. Los niños abrieron sus ojos para ver una luz brillante. Ahora, ya no había personas en el tren. Todos los asientos estaban vacíos. La luz brillante entraba por las ventanas, y muy lentamente *FIRST_NAME* abrió la ventana. Todos los niños gritaron ahogados, porque la vista era muy diferente a la vista original. Con mucho cuidado, *FIRST_NAME* y sus amigos tomaron un paso fuera del tren.

Los niños no podían crear la vista. Eran a un bosque mágico, con flores violetas, árboles altos y luciérnagas en todos partes del bosque. Hacía frío, y por eso los niños empezaron a prender fuego. Con viejas piezas de árboles y el fuego, los niños creían patrones bonitos, y el bosque era luminoso y caliente.
",,,,,,,,,,
4,174524,beautiful,W21,SPA 111N,22,Female,3,English,2,No,Neither comfortable nor uncomfortable,Comfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Yes. 3 to 6 months.,"La primera vez que dices que te amo a alguien es muy especial. Es importante decirlo en serio y es importante saber que ese sentimiento que tienes va a durar. A veces creo que la gente se encapricha de alguien y amar a alguien confundido. He tenido algunas experiencias donde los chicos dijeron que me amaban, pero sabía que no era cierto porque estaban se encaprichan. Y no hay vergüenza en eso. No hay una línea de tiempo de cuándo deberías sentirte así por alguien y no hay realmente una línea distintiva para el amor. Es complicado. 

Sólo se he dicho a una persona y la historia es bastante divertida y creo que explica cómo la línea no es distintiva. Así que más o menos, he estado en esta extraña relación con este tipo y siempre hemos sido amigos. pero todo el mundo sabe que tenemos sentimientos el uno por el otro, pero nunca nos lo reconocimos el uno al otro. Bien durante el verano, finalmente confesamos que nos gustaron unos a otros y luego comenzamos a salir en citas. ¡Fue muy divertido! Hicimos la cena juntos todo el tiempo, fuimos a hacer caminatas, viajamos a *CITY* *CITY*, fuimos a probar vinos, vimos demasiadas películas y general, disfrutamos de la compañía de los demás. Una noche estaba saliendo con él y so compañero de casa y estábamos bebiendo vino y viendo cosas al azar en YouTube. *FIRST_NAME* se cansó y entró en su cuatro. Unos viente minutos después entré y traté de convencerlo de que siguiera saliendo conmigo y *FIRST_NAME*. Él no se movía y así corrí, cerré su puerta y le dije ""adiós te amo!"" sin darme cuenta de lo que realmente dije. Unos minutos más tarde, *FIRST_NAME* salió y empezó a salir con nosotros de nuevo. Recé que para no escuchara lo que dijo porque realmente no lo dije en serio así. *FIRST_NAME* no lo mencionó hasta que esta por dejar. Dijo que estaba muy feliz que me sintiera así y que tenía sentimientos similares, pero no está listo para decirlo. La dije que lo quería decir de una manera amistosa y él simplemente seguía asintiendo jajaja. Dos semanas más tarde, estábamos pasando el rato y *FIRST_NAME* se calló y le pregunté si algo andaba mal. Dijo ""no te asustes"" luego tuvo un largo pauso y dijo ""te amo"". Estaba en tanto choque y luego lo dije de vuelta. 

Hemos estamos saliendo durante siete meses y todavía dice que dije que te amo primero. Suena como si nos estuviéramos moviendo rápido, pero nos conocemos desde hace tres años. Estoy feliz de que finalmente empezamos a salir 
",,,,,"La primera vez que dices que te amo a alguien es muy especial. Es importante decirlo en serio y es importante saber que ese sentimiento que tienes va a durar. A veces creo que la gente se encapricha de alguien y amar a alguien confundido. He tenido algunas experiencias donde los chicos dijeron que me amaban, pero sabía que no era cierto porque estaban se encaprichan. Y no hay vergüenza en eso. No hay una línea de tiempo de cuándo deberías sentirte así por alguien y no hay realmente una línea distintiva para el amor. Es complicado.  Sólo se he dicho a una persona y la historia es bastante divertida y creo que explica cómo la línea no es distintiva. Así que más o menos, he estado en esta extraña relación con este tipo y siempre hemos sido amigos. pero todo el mundo [sabe]{sabía}<fs:st:t> que [tenemos]{teníamos}<fs:st:t> sentimientos el uno por el otro, pero nunca nos lo reconocimos el uno al otro. Bien durante el verano, finalmente confesamos que nos [gustaron]{gustábamos}<fs:st:pn:t> unos a otros y luego comenzamos a salir en citas. ¡Fue muy divertido! [Hicimos]{Hacíamos}<fs:st:t> la cena juntos todo el tiempo, fuimos a hacer caminatas, viajamos a *CITY* *CITY*, fuimos a probar vinos, vimos demasiadas películas y general, disfrutamos de la compañía de los demás. Una noche estaba saliendo con él y so compañero de casa y estábamos bebiendo vino y viendo cosas al azar en YouTube. *FIRST_NAME* se cansó y entró en su cuatro. Unos viente minutos después entré y traté de convencerlo de que siguiera saliendo conmigo y *FIRST_NAME*. Él no se movía y así corrí, cerré su puerta y le dije ""adiós te amo!"" sin darme cuenta de lo que realmente dije. Unos minutos más tarde, *FIRST_NAME* salió y empezó a salir con nosotros de nuevo. Recé que para no [escuchara]{hubiera escuchado}<fs:st:t> lo que [dijo]{dije}<fs:st:pn> porque realmente no lo dije en serio así. *FIRST_NAME* no lo mencionó hasta que [esta]{estaba}<fs:st:t> por dejar. Dijo que estaba muy feliz que me sintiera así y que tenía sentimientos similares, pero no [está]{estaba}<fs:st:t> listo para decirlo. La dije que lo quería decir de una manera amistosa y él simplemente seguía asintiendo jajaja. Dos semanas más tarde, estábamos pasando el rato y *FIRST_NAME* se calló y le pregunté si algo andaba mal. Dijo ""no te asustes"" luego tuvo [un]{una}<gat:det> [largo]{larga}<gat:adj> [pauso]{pausa}<gat:noun> y dijo ""te amo"". Estaba en tanto choque y luego lo dije de vuelta.  Hemos estamos saliendo durante siete meses y todavía dice que dije que te amo primero. Suena como si nos estuviéramos moviendo rápido, pero nos conocemos desde hace tres años. Estoy feliz de que finalmente [empezamos]{empezáramos}<fs:st:t:mo> a salir","﻿La primera vez que dices que te amo a alguien es muy especial. Es importante decirlo en serio y es importante saber que ese sentimiento que tienes va a durar. A veces creo que la gente se encapricha de alguien y amar a alguien confundido. He tenido algunas experiencias donde los chicos dijeron que me amaban, pero sabía que no era cierto porque estaban se encaprichan. Y no hay vergüenza en eso. No hay una línea de tiempo de cuándo deberías sentirte así por alguien y no hay realmente una línea distintiva para el amor. Es complicado.  Sólo se he dicho a una persona y la historia es bastante divertida y creo que explica cómo la línea no es distintiva. Así que más o menos, he estado en esta extraña relación con este tipo y siempre hemos sido amigos. pero todo el mundo sabe que tenemos sentimientos el uno por el otro, pero nunca nos lo reconocimos el uno al otro. Bien durante el verano, finalmente confesamos que nos [gustaron]{gustábamos}<fs:st:pn:t> unos a otros y luego comenzamos a salir en citas. ¡Fue muy divertido! Hicimos la cena juntos todo el tiempo, fuimos a hacer caminatas, viajamos a *CITY* *CITY*, fuimos a probar vinos, vimos demasiadas películas y general, disfrutamos de la compañía de los demás. Una noche estaba saliendo con él y so compañero de casa y estábamos bebiendo vino y viendo cosas al azar en YouTube. *FIRST_NAME* se cansó y entró en su cuatro. Unos viente minutos después entré y traté de convencerlo de que siguiera saliendo conmigo y *FIRST_NAME*. [Él]{}<pr:su:pron> no se movía y así corrí, cerré su puerta y le dije ""adiós te amo!"" sin darme cuenta de lo que realmente dije. Unos minutos más tarde, *FIRST_NAME* salió y empezó a salir con nosotros de nuevo. Recé que para no escuchara lo que [dijo]{dije}<fs:st:pn> porque realmente no lo dije en serio así. *FIRST_NAME* no lo mencionó hasta que esta por dejar. Dijo que estaba muy feliz que me sintiera así y que tenía sentimientos similares, pero no [está]{estaba}<fs:st:t> listo para decirlo. La dije que lo quería decir de una manera amistosa y él simplemente seguía asintiendo jajaja. Dos semanas más tarde, estábamos pasando el rato y *FIRST_NAME* se calló y le pregunté si algo andaba mal. Dijo ""no te asustes"" luego tuvo un largo pauso y dijo ""te amo"". Estaba en tanto choque y luego lo dije de vuelta.  Hemos estamos saliendo durante siete meses y todavía dice que dije que te amo primero. Suena como si nos estuviéramos moviendo rápido, pero nos conocemos desde hace tres años. Estoy feliz de que finalmente [empezamos]{empecemos}<fs:st:mo> a salir",,,"La primera vez que dices ""te amo"" a alguien es muy especial. Es importante decirlo en serio y es importante saber que ese sentimiento que tienes va a durar. A veces creo que la gente se confunde entre encapricharse de alguien y amar a alguien. He tenido algunas experiencias donde los chicos dijeron que me amaban, pero sabía que no era cierto porque estaban encaprichados. Y no hay vergüenza en eso. No hay una cronología de cuándo deberías sentirte así por alguien y no hay realmente un momento concreto para el amor. Es complicado.  Sólo se lo he dicho a una persona y la historia es bastante divertida y creo que explica cómo no hay un momento concreto. Así que más o menos he estado en esta extraña relación con este tipo y siempre hemos sido amigos. Todo el mundo sabía que teníamos sentimientos el uno por el otro, pero nunca lo reconocimos el uno al otro. Bueno, durante el verano, finalmente confesamos que nos gustábamos y luego comenzamos a tener citas. ¡Fue muy divertido! Hacíamos la cena juntos todo el tiempo, fuimos a hacer caminatas, viajamos a *CITY* *CITY*, fuimos a probar vinos, vimos demasiadas películas y, en general, disfrutamos de la compañía de los demás. Una noche estaba saliendo con él y su compañero de apartamento y estábamos bebiendo vino y viendo cosas al azar en YouTube, cuando *FIRST_NAME* se cansó y entró en su cuatro. Unos veinte minutos después entré y traté de convencerlo de que saliera para estar conmigo y *FIRST_NAME*. Él no se movía, así que corrí, cerré su puerta y le dije ""adiós, te amo!"" sin darme cuenta de lo que realmente dije. Unos minutos más tarde, *FIRST_NAME* salió para estar con nosotros de nuevo. Recé que para no hubiera escuchado lo que dije porque realmente no lo dije en serio. *FIRST_NAME* no lo mencionó hasta que estaba yéndome. Dijo que estaba muy feliz que me sintiera así y que tenía sentimientos similares, pero que no estaba listo para decirlo. Le dije que lo quería decir de una manera amistosa y él simplemente seguía asintiendo jajaja. Dos semanas más tarde, estábamos pasando el rato y *FIRST_NAME* se calló y le pregunté si algo andaba mal. Dijo ""no te asustes"", luego hizo una larga pausa y dijo ""te amo"". Estaba muy choqueada y luego se lo dije de vuelta.  Hemos estamos saliendo durante siete meses y todavía dice que dije ""te amo"" primero. Suena como si nos estuviéramos moviendo rápido, pero nos conocemos desde hace tres años. Estoy feliz de que finalmente empezáramos a salir. ",
5,204087,beautiful,W21,SPA 24,20,Female,4 or more,English,2,No,Comfortable,Neither comfortable nor uncomfortable,Uncomfortable,Comfortable,No,"Ella finalmente estaba libre. Levantaron las restricciones finales sobre la cuarentena. Se preparó por la primera vez en una semana. Estaba emocionada porque esto era lo que estaba esperando. Hacía más de un año que había comenzado la cuarentena y muchas cosas habían cambiado desde las primeras días. Cogió sus cosas y se subió a su coche. Condujo hasta la tienda de comenstibles más cercana y estacionó su auto. Cuando salió de su auto, tomó su máscara, dudó pero luego la dejó atrás. Caminar hasta la tienda de comestibles sin una máscara se sentía extraño, ya que usar una máscara era la nueva normalidad. Cuando entró y miró a su alrededor, fue extraño ver las caras de todos. Fur recibida en la puerta y fur agradable ver a todos sonriendo. No ha visto a la gente todos juntos y sonriendo en tanto tiempo. Vio a su vecina en la tienda y corrió hacia ella, la abrazó y le dijo ' Finalmente lo logramos'. Esto le hizo darse cuenta de lo lejos que ha llegado y también de lo que ha crecido como persona en estos tiempos. Después de la tienda decidió ir a un parque. Mientras se sentaba en el césped y miraba a todos reunirse y pasar un buen rato. Esto no ha sucedido en meses. Podía escuchar a la gente reír y los niños jugaban juntos. Mientras se sentaba en el césped, pensó para sí misma lo mucho que extrañaba ver a todos juntos y se dio cuenta, 'Lo logramos'.",,,,,,,,,,
6,150727,beautiful,W21,SPA 111N,22,Female,3,Other,4 or more,No,Comfortable,Uncomfortable,Extremely comfortable,Neither comfortable nor uncomfortable,No,"Había una vez un hombre que conoció a una mujer.  La mujer tenía *AGE* años y el hombre *AGE*.  Estas dos personas venían de dos mundos completamente distintos.  El hombre había experimentado muchas dificultades en la vida en comparación con la mujer.  La mujer era de clase superior.  Hubo muchas ocasiones en las que el hombre y la mujer se cruzaron en la vida cotidiana, y así comenzó su historia.  Hubo un día de verano en el que la mujer salió de su casa con un hermoso vestido y el hombre se encontraba al otro lado de la calle de camino a la tienda.  La mujer llamó la atención del hombre.  A partir de ese momento, el hombre hizo todo lo posible para tratar de conseguir a la mujer.  La primera vez le preguntó su nombre y la mujer simplemente le ignoró, pero esto no detuvo al hombre.  Le pidió su nombre una segunda vez, y finalmente, la tercera vez fue cuando la mujer finalmente cedió.  La mujer pensó que se trataba de un simple desconocido que le pedía su nombre, pero poco sabía que este hombre iba a cambiar su vida.  Poco a poco, el hombre y la mujer hablaban cada vez que la mujer salía de casa, y después de mucha insistencia y paciencia, el hombre consiguió el número de la mujer.  El hombre se sentía inseguro al principio de la relación.  Sabía que la mujer está acostumbrada a un estilo de vida lujoso y no creía que fuera a gustarle.  Sin embargo, esto es todo lo contrario de lo que ocurrió.  La mujer se enamoró de la sencillez, la honestidad y la personalidad del hombre.  Día a día, tras pasar más y más tiempo juntos, los dos acabaron enamorándose.  Los dos se dieron cuenta de que, al final, cosas como el dinero, el estatus y los artículos materialistas no importan.  Lo que importa es el amor y el compromiso que dos personas tienen entre sí en la relación.  El hombre y la mujer acabaron casándose y creando una hermosa familia.  Su relación nunca fue fácil, pero siempre hicieron de su relación una prioridad y trabajaron juntos en la vida.
",,,,,,,,,,
7,226016,beautiful,W21,SPA 32,20,Female,3,Spanish,2,Yes,Comfortable,Neither comfortable nor uncomfortable,Comfortable,Comfortable,No,"Un hermoso cuento siempre comienza cuando menos lo esperas. Son los momentos que te dejan riendo tan fuerte que te duele el estómago o los momentos que te hacen sentir tan feliz que no lo puedes creer. Para mí sentí una hermosa historia hace unas semanas con amigos en la ciudad llamada ""*CITY* *CITY* *CITY*"". Mis dos amigos y yo habíamos planeado originalmente reunirse sólo para café, pero una hora más tarde y karaoke de coche terminamos en *CITY* *CITY*. De hecho hice una lista de reproducción de las canciones que cantamos y cada vez que la escucho pienso en lo felices y llenos de amor que nos sentimos. Cuando llegamos a *CITY* *CITY* el sol se había puesto y la ciudad brillaba como una joya. Llegamos al muelle y montamos scooters. Todavía puedo oír nuestra riza mientras corríamos unos a otros tratando de no golpear un poste o una persona. No importaba que estaba frío, todo lo que importaba era la compañía de los demás. En una época en la que el mundo entero está sufriendo a través de una pandemia, el amore entre mejor amigos es importante. Nos recuerda que siempre tenemos el apoyo de amigos sin importar los que este pasando. Este viaje fue muy memorable y espero seguir haciendo recuerdos con mis amigos, los tipos de recuerdos que cuando los piensas te ríes fuerte y te hacen disfrutar de la vida. Espero que todos en sus vidas tengan amigos con los que puedan hacer historias hermosas. 
",,,,,,,,,,
8,268216,beautiful,W21,SPA 2,18,Female,0,English,1,No,Uncomfortable,Comfortable,Comfortable,Comfortable,No,"En una casa alta en una colina vive una niña tranquila. Su nombre es *FIRST_NAME*. Ella tiene cabello castaño y ojos verdes. A *FIRST_NAME* le gusta hablar con su mascota chameliana, *FIRST_NAME*. *FIRST_NAME* no puede hablar, pero *FIRST_NAME* puede entenderlo. *FIRST_NAME* lee en su habitación durante el día. También le gusta pintar animales y lugares hermosos. Sueña con ser maestra. Quiere ayudar a la gente. Le gustan los niños. Ella es muy paciente y amable. Quiere enseñar a los niños a leer y escribir porque esas son sus cosas favoritas.

Para el desayuno, *FIRST_NAME* rompe un huevo en una sartén y agrega sal y pimienta para hacer una tortilla. Por la noche, a *FIRST_NAME* le gusta hacer pizza. Mezcla harina, sal y agua y la enrolla para hacer la masa. Luego, muele tomates y pica albahaca para hacer una salsa para pizza. Ella pone la salsa sobre la masa y le pone queso encima. Luego mete la pizza en el horno durante veinte minutos.

*FIRST_NAME* vive sola en la casa y un día se sintió muy sola. Salió de la casa con *FIRST_NAME* y se fue al centro. Vio los rostros tristes de sus vecinos. No podía sonreír, pero dijo hola. Vio los ojos amables de la gente, pero se apartaron de ella. Ella era diferente. Se sintió menos sola después de ver a los demás, pero aún así se sintió triste. Regresó a casa y estaba feliz de poder finalmente sonreír. *FIRST_NAME* vivía sola en la casa de la colina porque su sonrisa cegaba a los demás. Para protegerlos, se escondió.
",,,,,,,,,,
9,175774,beautiful,W21,SPA 1,21,Female,0,English,2,No,Extremely comfortable,Comfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,No,"Una día, *FIRST_NAME* tiene que quedar con su amiga *FIRST_NAME* en la cafeteria. *FIRST_NAME* y *FIRST_NAME* de *STATE*, pero son viven en *STATE* para universidad. *FIRST_NAME* es cuarto de compañero de *FIRST_NAME*, por eso *FIRST_NAME* y *FIRST_NAME* son buena amigas. *FIRST_NAME* estudia física y *FIRST_NAME* estudia historia. Este semestre, *FIRST_NAME* está muy ocupada porque ella tiene mucha tareas escolares y pruebas. Ella muy estresada pero clases de *FIRST_NAME* son muy fáciles. Por eso, la lunes por la mañana *FIRST_NAME* hablar con profesora de *FIRST_NAME* sobre tareas escolares de física. Tareas escolares de física es muy difícil y profesora de física calificar los exámenes de manera no justa. Profesora de física es muy comprensión y calificar exámenes más justamente. *FIRST_NAME* quiere quedar con *FIRST_NAME* para explicar la situación. Después, *FIRST_NAME* está muy emocionada por *FIRST_NAME* ayuda. Durante almorzar, ellas hablan sobre próximo semestre y otro profesores. *FIRST_NAME* y *FIRST_NAME* son mejores amigas.
",,,,,,,,,,
