,id,prompt,quarter,course,age,gender,l1 language,other l1 language(s),language(s) used at home,language(s) studied,listening comprehension,reading comprehension,speaking ability,writing ability,study abroad,essay,a personal annotator1,a personal annotator2,gender-number annotator1,gender-number annotator2,updated anntoation ann1,updated annotation ann2,verbs annotation ann1,verbs annotation ann2,corrected1,corrected2
0,153178,terrible,F18,,,,,,,,,,,,,"Iva caminando a mi dormitorio cuando noto que tengo llamadas perdidas de mi madre. Le devuelvo la llamada y me acuerdo que su voz se ecuchaba rara. Luego, me commento que mi perra se via murrido. Que un coyote via entrado y via matado a varios animales incluyendo mi perra. Me acuerdo que las lagrimas me rodaban y que mi voz temblaba mientras le comentaba a mi madre que yo estaba bien. Este dia era un dia trajico por que perdi mi mascota que tuve desde el ocho grado. Mi mascota tenia ocho anos pero la obtuve cuando ella ya era adulta y tenia dos anos. Para mi este dia era muy triste porque al ezcuchar que se via murto de una manera sangrienta y que havia muerto en el frio sola me destroso la alma. Me acuerdo que era una situacion que no era creible porque nuca algo haci havia occurido anteriormente. Lo peor de todo era que no pudia ir a mi casa y enterar a mi mascota porque tenia escuela en *CITY* que queda seis horas de *CITY* y era impossible ir y llegar en tiempo tan corto. Pero, me commento mi familia que la enterraron donde estaban las matas de rosales y que le compraron mas flores para decorarle al alrededo. Mi hermano se encargo de hacerle un agujero donde la metio y luego la cubrio con tierra haci los demas de animales no la molestarian ni la desentararan. Este dia era uno de los dias mas trajicos en mi opinion porque mi mascota siempre me alegraba mis dias y cuando regresaba a casa me contemplaba con bess y con su cola moviendo de energia.",,,,,,,,,,
1,169233,terrible,F18,SPA 1,19,Female,Mandarin,,Mandarin ,English 13 yrs,,,,,,"Yo me despierto ocho y media de la mañana hoy, pero yo tengo el examen de la clase de física a son las nueve en punto. Yo me cepillo los dientes con rapidez. Yo voy a la estación de autobús. Espero mas diez minutos, pero yo miro no autobús. Empieza a llover y tengo no paraguas. Después veinte minutos el autobús llega. Llego de la clase son las nueve y cuarto. Yo estoy mojado. Yo me siento y tamo el examen. Yo tengo mal porque estoy hambre y sed. Yo tengo no lápiz o bolígrafo. Finalmente le pido prestado un lápiz al profesor. El profesor está enojado. Yo escribo el examen y el examen es difícil. Yo necesito una calculadora para resolver los problemas, pero tengo no calculadora. El profesor está muy enojado y negó mi solicitud. Son las diez y cincuenta de la mañana y el fin de la clase de física, pero yo no termino el examen. Yo tengo muy triste.",,,,,,,,,,
2,171468,terrible,F18,SPA 2,19,Female,English,,,,1,1,1,2,No,"Un día, dos chicos jugaban basquetbol en la calle. Durante la juego, el basquetbol entró el patio a la una casa diferente del un chico. Pero, es la casa del hombre. Los chicos están miedo del hombre porque ello nunca habla con otro personas. El hombre nunca tiene personas encima la casa. Los chico saben el hombre que el hombre no di la basquetbol a los chicos. Entonces, los chicos hicieron un plan para entra la casa por la basquetbol. Los chicos entro la casa pero miedo porque ellos no saben encima de la casa. Cuando ello entro la casa, las cosas estaban mal. La casa estaba viva. La casa hice los chico salir y ir de a su casa. Pero los chico quieran la basquetbol. Los chicos fui de su casa a la casa del hombre. La casa del hombre intenta comer los chicos porque ellos llegan a segundo tiempo a la casa. Los chicos hizo la casa enojado. La casa estaba viva y seguía a los chicos de la ciudad. La casa estaba tan enojada que trató de comerse a los chicos. La casa no escuchaba del hombre. La casa enojada del hombre también. Los chicos y el hombre tuvieron que pelear la casa. La casa era muy grande, así que los chicos y el hombre tuvieron que hacer explotar la casa. La casa fue destruiba. Porque el hombre no tiene una casa, vive con un chico y su familia. Los chicos no mas miedo al hombre y tienen su basquetbol.

 ",,,,,,,,,,
3,205437,terrible,F18,SPA 1,18,Male,Mandarin,,I speak only Chinese at home,English. 12 years.,,,,,,"Dos personas van a escalar montaña de la nieve. Ellos son una pareja. Van porque quieren festejar para la boda. Inicialmente, están teniendo un momento bueno, pero rápidamente, el clima cambia. Ellos encontran la avalancha. Mueven a la cueva y después, la nieve sella la cueva. Ellos no pueden salir la cueva. Fuera, el viento es muy fuerte. La temperatura es baja. Hacen la llamada de socorro pero el oficial dice que el rescate no puede llegar hasta tres días. Están desesperados. El tiempo pasa rápido. Quedan en la cueva viente horas y casi escapan de comida y agua. Sólo tienen el uno al otro ahora. La mujer tiene hambre y frío. Ella dice al hombre. El hombre dale los chocolates a la mujer. El hombre da más comida a la mujer. La mujer dice que el hombre necesita comer más comida y de lo contrario no puede aguantar. El hombre rechaza y da todo el resto de la comida a la mujer. Gradualmente, el mujer tiene soñoliento. Entonces, ella se duerme. Después ella se despierta, ella descubre que ella es en una hospital. Ella abrió la colcha y grita: ¿Dónde están mis piernas?",,,,,,,,,,
4,174921,terrible,F18,SPA 31,19,Female,Spanish,n/a,Spanish,n/a,4,3,3,3,No,"Recuerdo que fue ayer cuando me enteré de la aceptación de mi solicitud para la universidad, esto fue en Marzo de 2017. Estaba tan emocionada porque todas las escuelas me aceptaron, pero me dificultó poder decidir en qué escuela yo iba a asistir seguramente. Una vez que lo reduje a 2 escuelas, las cosas se pusieron un poco más fáciles. Estaba decidiendo entre *UNIVERSITY* y *UNIVERSITY* porque ambas escuelas son buenas en los cursos de ciencias y mi mejor amiga estaba lista para ir a *UNIVERSITY*. Las decisiones se tomaron en Mayo y elegí *UNIVERSITY*, por lo tanto, mi mejor amiga y yo íbamos a estar separadas. Sin embargo, llegó Junio y mi mejor amiga, *FIRST_NAME*, recibió una terrible noticia. Recibió un correo electrónico un par de semanas antes de su orientación universitaria en la que indicaba que su aceptación había sido retirada y, por lo tanto, ya no podía asistir a la Universidad *UNIVERSITY* ese otoño. Tan pronto como ella me contó lo que pasó, me sentí realmente molesta y pensé en cómo sería si estuviera en sus zapatos. Le pregunté si sabía por qué le pasó a ella y decía que el correo electrónico no se explicaba por qué sucedió esto. Luego hizo varias llamadas telefónicas y todo lo que le dijeron fue que, honestamente, no saben por qué recibió esas noticias, pero probablemente fue porque aceptaron demasiados primeros años entrantes de lo que querían y eligieron al azar a los estudiantes para a quien enviaran esos correos electrónicos. No había nada que pudieran hacer. Una vez que *FIRST_NAME* vio que probablemente no había posibilidad de que ella volviera a entrar, comenzó a inscribirse en el colegio comunitario en nuestra ciudad donde nacimos. *FIRST_NAME* compartía conmigo que se sentía casi deprimida y que ir a ese campus universitario no se sentía bien y no iba a ser feliz allí. Esta difícil situación era algo que ella definitivamente no merecía y hasta el día de hoy no puedo creer que a mi mejor amiga le aplastaran sus sueños como tal. A veces las cosas simplemente no están destinadas a ser.",,,,,,,,,,
5,204503,terrible,F18,SPA 1,20,Female,Mandarin,,Mandarin，Cantonese,I study English for ten years,,,,,,"“Una terrible historia”

Yo tengo un examen antes de Thanksgiving. El examen cancelado. El aire acondicionado es malo porque el fuego. Yo tengo “F” grado en la clase. Tengo que pasar el examen. Me gusta “C” o “B” grado. No me gusta volver a tomar la clase. La clase es Disease y Society. Aprendo mucho diseases en la clase. Es difícil. El profesor no da tarea. Nosotros teníamos mucho examen. No doing bien en primer examen. Yo tengo “F” all the time. Por la tarde, hoy examen a la uno. El examen es cuarenta y cinco minutos. Todo es treinta y cuatro scores. Yo tengo que get veinticinco o more. Tengo miedo. Mi primer year Universidad. Yo quiero que sea bueno. la lluvia está cayendo. Mis lágrimas están cayendo. Estoy muy triste. Hago bien en universidad para tengo el bien Winter Break. Tengo frío en la winter.",,,,,,,,,,
6,174048,terrible,F18,SPA 31,19,Female,Spanish,,I speak Spanish other than English. ,,3,3,2,3,No,"Todo comenzó con un juego de balón prisionero (Dodge ball) en la primaria en el sexto grado. Era tiempo de ir a recreo y todos estábamos emocionados a poder jugar con el balón. Mi amiga *FIRST_NAME* me pregunto si quería jugar un juego con ella y yo le dije que si porque era una persona muy divertida. Entonces quedamos que íbamos a jugar balón prisionero entre las dos solamente. No queríamos jugar con otras personas porque queríamos jugar una forma diferente. El juego era que una tenia que agarrar la pelota y corretear a la otra y pegarle con la pelota. Le tocaba a *FIRST_NAME* primero, ella me tenía que corretear hasta que me pegara con la pelota. Yo comencé a correr muy rápido y sentí que estaba muy a cercas de mí y volteé para atrás y vi que se me estaba acercando. Comencé a correr más rápido pero cuando volteé para en frente se puso todo mi pelo en la cara y no pude ver el contenedor de basura que estaba en mi camino directo. ¿Qué fue lo que paso? Mi cachete derecho choco con el contenedor de basura. No soy dramática pero después que choque el mundo se hizo oscuro por unos cuantos segundos. Todas mis compañeras vinieron en prisa a levantarme mientras que mis compañeros se estaban muriendo de la risa. Mi mamá me recogió de la escuela pero tampoco mi madre pudo aguantarse de la risa. El día siguiente mi cachete del lado derecho estaba hinchado y estaba morado y rojo. Iba a la tienda y la gente que me conocía me preguntaba si me había peleado con alguien y porque muchas de las veces que me preguntaban estaba con mi mamá o mi hermana ellas les decían que choque con un contenedor de basura. Ellos se comenzaban a reír y yo me moría de la vergüenza. En la escuela mis compañeros se burlaban de mi y adrede me preguntaban, “*FIRST_NAME*, con quien te peleaste?” Era una pesadilla escuchar las burlas en la escuela y en la casa pero lo mas peor fue que en la misma semana nos tomaron la foto de la clase y mi cachete todavía se estaba recuperando. Llegaron las fotos (the sample) en la escuela semanas después y yo no las compre porque no se las ensene a nadie mas que el bote de la basura.

 ",,,,,"﻿Todo comenzó con un juego de balón prisionero (Dodge ball) en [la]{}<pr:det:art:def> primaria en [el]{}<pr:det:art:def> sexto grado. Era tiempo de ir [a]{al}<ab:det:art:def> recreo y todos estábamos emocionados a poder jugar con el balón. Mi amiga *FIRST_NAME* me pregunto si quería jugar un juego con ella y [yo]{}<pr:su:pron> le dije que si porque era una persona muy divertida. Entonces quedamos que íbamos a jugar balón prisionero entre las dos solamente. No queríamos jugar con otras personas porque queríamos jugar una forma diferente. El juego era que una tenia que agarrar la pelota y corretear a la otra y pegarle con la pelota. Le tocaba a *FIRST_NAME* primero, [ella]{}<pr:su.pron> me tenía que corretear hasta que me pegara con la pelota. [Yo]{}<pr:su:pron> comencé a correr muy rápido y sentí que estaba muy a cercas de mí y volteé para atrás y vi que se me estaba acercando. Comencé a correr más rápido pero cuando volteé para en frente se puso todo mi pelo en la cara y no pude ver el contenedor de basura que estaba en mi camino directo. ¿Qué fue lo que paso? Mi cachete derecho choco con el contenedor de basura. No soy dramática pero después que choque el mundo se hizo oscuro por unos cuantos segundos. Todas mis compañeras vinieron en prisa a levantarme mientras que mis compañeros se estaban muriendo de la risa. Mi mamá me recogió de la escuela pero tampoco mi madre pudo aguantarse de la risa. El día siguiente mi cachete del lado derecho estaba hinchado y estaba morado y rojo. Iba a la tienda y la gente que me conocía me preguntaba si me había peleado con alguien y porque muchas de las veces que me preguntaban estaba con mi mamá o mi hermana ellas les decían que choque con un contenedor de basura. Ellos se comenzaban a reír y yo me moría de la vergüenza. En la escuela mis compañeros se burlaban de mi y adrede me preguntaban, “*FIRST_NAME*, con quien te peleaste?” Era una pesadilla escuchar las burlas en la escuela y en la casa pero lo mas peor fue que en la misma semana nos tomaron la foto de la clase y mi cachete todavía se estaba recuperando. Llegaron las fotos (the sample) en la escuela semanas después y yo no las compre porque no se las ensene a nadie mas que el bote de la basura.  ","Todo comenzó con un juego de balón prisionero (Dodge ball) en la primaria en el sexto grado. Era tiempo de ir [a]{al}<ab:det:art:def> recreo y todos estábamos emocionados a poder jugar con el balón. Mi amiga *FIRST_NAME* me pregunto si quería jugar un juego con ella y [yo]{}<pr:su:pron> le dije que si porque era una persona muy divertida. Entonces quedamos que íbamos a jugar balón prisionero entre las dos solamente. No queríamos jugar con otras personas porque queríamos jugar una forma diferente. El juego era que una tenia que agarrar la pelota y corretear a la otra y pegarle con la pelota. Le tocaba a *FIRST_NAME* primero, ella me tenía que corretear hasta que me pegara con la pelota. [Yo]{}<pr:su:pron> comencé a correr muy rápido y sentí que []{ella}<ab:su:pron> estaba muy a [cercas]{in:adv}<> de mí y volteé para atrás y vi que se me estaba acercando. Comencé a correr más rápido pero cuando volteé para en frente se puso todo mi pelo en la cara y no pude ver el contenedor de basura que estaba en mi camino directo. ¿Qué fue lo que paso? Mi cachete derecho choco con el contenedor de basura. No soy dramática pero después que choque el mundo se hizo oscuro por unos cuantos segundos. Todas mis compañeras vinieron en prisa a levantarme mientras que mis compañeros se estaban muriendo de la risa. Mi mamá me recogió de la escuela pero tampoco mi madre pudo aguantarse de la risa. El día siguiente mi cachete del lado derecho estaba hinchado y estaba morado y rojo. Iba a la tienda y la gente que me conocía me preguntaba si me había peleado con alguien y porque muchas de las veces que me preguntaban estaba con mi mamá o mi hermana ellas les decían que [choque]{había chocado}<fs:st:t> con un contenedor de basura. Ellos se comenzaban a reír y yo me moría de la vergüenza. En la escuela mis compañeros se burlaban de mi y adrede me preguntaban, “*FIRST_NAME*, con quien te peleaste?” Era una pesadilla escuchar las burlas en la escuela y en [la]{}<pr:det:art:def> casa pero lo mas peor fue que en la misma semana nos tomaron la foto de la clase y mi cachete todavía se estaba recuperando. Llegaron las fotos (the sample) en la escuela semanas después y yo no las compre porque no se las ensene a nadie mas que el bote de la basura.  ",,,"Todo comenzó con un juego de balón prisionero (Dodge ball) en la primaria, en el sexto grado. Era tiempo de ir al recreo y todos estábamos emocionados por poder jugar con el balón. Mi amiga *FIRST_NAME* me preguntó si quería jugar un juego con ella y le dije que sí porque era una persona muy divertida. Entonces quedamos en que íbamos a jugar balón prisionero entre las dos solamente. No queríamos jugar con otras personas porque queríamos jugar de una forma diferente. El juego era que una tenía que agarrar la pelota y corretear a la otra y pegarle con la pelota. Le tocaba a *FIRST_NAME* primero, ella me tenía que corretear hasta que me pegara con la pelota. Comencé a correr muy rápido y sentí que ella estaba muy cerca de mí, y volteé y vi que se me estaba acercando. Comencé a correr más rápido, pero cuando me giré hacia delante, se puso todo mi pelo en la cara y no pude ver el contenedor de basura que estaba en mi camino directo. ¿Qué fue lo que pasó? Mi cachete derecho chocó con el contenedor de basura. No soy dramática, pero después que choqué el mundo se hizo oscuro por unos cuantos segundos. Todas mis compañeras vinieron deprisa a levantarme mientras que mis compañeros se estaban muriendo de la risa. Mi mamá me recogió de la escuela, pero tampoco mi madre pudo aguantarse de la risa. Al día siguiente mi cachete del lado derecho estaba hinchado y estaba morado y rojo. Iba a la tienda y la gente que me conocía me preguntaba si me había peleado con alguien, y porque muchas de las veces que me preguntaban estaba con mi mamá o mi hermana, ellas les decían que había chocado con un contenedor de basura. Ellos comenzaban a reír y yo me moría de la vergüenza. En la escuela mis compañeros se burlaban de mí y adrede me preguntaban, “*FIRST_NAME*, ¿con quién te peleaste?” Era una pesadilla escuchar las burlas en la escuela y en casa, pero lo peor fue que en la misma semana nos tomaron la foto de la clase y mi cachete todavía se estaba recuperando. Llegaron las fotos (la muestra) en la escuela semanas después y yo no las compré porque no se las enseñé a nadie más que al bote de la basura.",
7,205966,terrible,F18,SPA 31,18,Female,Spanish,,Spanish,,5,5,4,5,No,"Como una estudiante de primer ano en la universidad de *UNIVERSITY*, mi experiencia ha sido toda comoda ",,,,,,,,,,
8,188152,terrible,F18,SPA 24,18,Male,English,,,,4,3,3,2,Yes,"Siempre tengo pensamientos teribles. Cuando tengo algunos en me mente siempre quiero tener paz pero no puedo. 

Lo que este fresca en mi memoria es una sueno que no parar. Estaba durmiendo y mis suenos son muy vividos. Normalmemte me gusta los suenos porque es un escapa de realidad donde todo puede pasar. No importa cualquier cosa hay en los suenos o si es real, puede experienca cosas muy fuertes sin consequencias. A veces suenos son tan terrible como cosas pasaron que no imagina. Eso es muy dificil para poner in palabras porque los suenos son muy complicadas y no puedo recognizar toda. Tampoco no recuerdo toda. Por eso tenger ganas para aprender mas de mis suenos y tomar estos experiencias para aprender sobre mi vida. Hay mucho que puedo interpretar y no importa si es mal o si es bueno. Toda puede aprender y mejorar la vida. 

 

Entonces en este nota, no hay cosas si son malas o son buenas. Este pregunta tiene falta, no hay una cosa que puede ser terrible, solo hay cosas y la interpretacion es para el persona para decidir. Cuando cosas pasaron en su vida, puede aprender mas sobre la vida y la persona con las decisiones que son conectaron para la cosa. Estos decesiones tienen consequencias que afectar la que hay. Hay tantos decisiones en la vida y necesitar tomar los que mejoran su situacion. Pueden vivir la vida por su mente o puede vivir la vida por otra gente. Esto decision es tuya. ",,,,,,,,,,
9,153965,terrible,F18,SPA 23,20,Female,English,,,Mandarin - 3 years ,3,3,2,3,No,"En mi opinión, Of Mice and Men por John Steinbeck es una historia terrible. Yo leí Of Mice and Men en la escuela primario y no me gustaba que ocurrió en la historia. En la historia, hay dos protagonistas, Lenny and George, que son los trabajadores migrantes en California. Lenny and George están amigos íntimos, pero Lenny tiene una discapacidad mental cual pone estrese en su relación con George. A comienzo de la historia George and Lenny están escapando de otra granja donde ellos trabajaron en porque Lenny hizo algo malo. George y Lenny han estado amigos para mucho tiempo, pero George se está cansado con los errores de Lenny y quiere viaja y trabaja solo. Lenny hace muchos errores porque él tiene una discapacidad mental por eso Lenny no sabe comportamientos sociales apropiados. George y Lenny encuentran otra granja donde ellos pueden trabajar, pero después de algún tiempo, otra vez Lenny arruina la oportunidad buena y ellos deben huir antes el jefe les mata. En el final de la historia, cuando Lenny está llorando y pidiendo George por perdón, George dice que toda está bien y entonces, George mata Lenny. Yo pienso que esta historia es muy triste porque los protagonistas están amigos íntimos, pero George está cansado de ocuparse de Lenny y no quiere cambiar de trabajos y George piense que el solo solución es matar Lenny. También, Lenny tiene una discapacidad y George no sabe cómo proteger Lenny de otras personas que no entiende su condición y trata Lenny en una forma diferente.",,,,,"En mi opinión, Of Mice and Men por John Steinbeck es una historia terrible. Yo leí Of Mice and Men en la escuela [primario]{primaria}<ga:adj> y no me [gustaba]{gustó}<fs:st:t> que ocurrió en la historia. En la historia, hay dos protagonistas, Lenny and George, que son los trabajadores migrantes en California. Lenny and George [están]{son}<conf:v:seta> amigos íntimos, pero Lenny tiene una discapacidad mental cual pone estrese en su relación con George. A []{el}<ab:det:art:def> comienzo de la historia George and Lenny están escapando de otra granja donde ellos trabajaron en porque Lenny hizo algo malo. George y Lenny [han estado]{han sido}<conf:v:seta> amigos [para]{por}<conf:prep:popa> mucho tiempo, pero George se está cansado con los errores de Lenny y quiere viaja y trabaja solo. Lenny hace muchos errores porque él tiene una discapacidad mental por eso Lenny no sabe comportamientos sociales apropiados. George y Lenny encuentran otra granja donde ellos pueden trabajar, pero después de algún tiempo, otra vez Lenny arruina la oportunidad buena y ellos deben huir antes el jefe les [mata]{mate}<fs:st:mo>. En el final de la historia, cuando Lenny está llorando y pidiendo George por perdón, George dice que toda está bien y entonces, George mata Lenny. Yo pienso que esta historia es muy triste porque los protagonistas [están]{son}<conf:v:seta> amigos íntimos, pero George está cansado de ocuparse de Lenny y no quiere cambiar de trabajos y George piense que el solo solución es matar Lenny. También, Lenny tiene una discapacidad y George no sabe cómo proteger Lenny de otras personas que no [entiende]{entienden}<fs:st:pn> su condición y [trata]{tratan}<fs:st:pn> Lenny en una forma diferente.","En mi opinión, Of Mice and Men por John Steinbeck es una historia terrible. Yo leí Of Mice and Men en la escuela [primario]{primaria}<ga:adj> y no me [gustaba]{gustó}<fs:st:t> que ocurrió en la historia. En la historia, hay dos protagonistas, Lenny and George, que son los trabajadores migrantes en California. Lenny and George [están]{son}<conf:v:seta> amigos íntimos, pero Lenny tiene una discapacidad mental cual pone estrese en su relación con George. A comienzo de la historia George and Lenny están escapando de otra granja donde ellos trabajaron en porque Lenny hizo algo malo. George y Lenny han [estado]{sido}<conf:v:seta> amigos [para]{por}<conf:prep:popa> mucho tiempo, pero George se está cansado con los errores de Lenny y quiere viaja y trabaja solo. Lenny hace muchos errores porque él tiene una discapacidad mental por eso Lenny no sabe comportamientos sociales apropiados. George y Lenny encuentran otra granja donde ellos pueden trabajar, pero después de algún tiempo, otra vez Lenny arruina la oportunidad buena y ellos deben huir antes el jefe les [mata]{mate}<fs:st:mo>. En el final de la historia, cuando Lenny está llorando y pidiendo George por perdón, George dice que [toda]{todo}<gat:pron> está bien y entonces, George mata Lenny. Yo pienso que esta historia es muy triste porque los protagonistas [están]{son}<conf:v:seta> amigos íntimos, pero George está cansado de ocuparse de Lenny y no quiere cambiar de [trabajos]{trabajo}<in:noun> y George [piense]{piensa}<fs:st:mo> que [el]{la}<gat:det> [solo]{sola}<gat:adj> solución<gat:noun> es matar Lenny. También, Lenny tiene una discapacidad y George no sabe cómo proteger Lenny de otras personas que no entiende su condición y trata Lenny en una forma diferente.",,,"En mi opinión, Of Mice and Men por John Steinbeck es una historia terrible. Yo leí Of Mice and Men en la escuela primaria y no me gustó lo qué ocurrió en la historia. En la historia, hay dos protagonistas, Lenny and George, que son los trabajadores migrantes en California. Lenny and George son amigos íntimos, pero Lenny tiene una discapacidad mental la cual pone estrés en su relación con George. Al comienzo de la historia George and Lenny están escapando de otra granja donde ellos trabajaron porque Lenny hizo algo malo. George y Lenny han sido amigos por mucho tiempo, pero George se está cansando con los errores de Lenny y quiere viajar y trabajar solo. Lenny hace muchos errores porque él tiene una discapacidad mental por eso Lenny no sabe comportamientos sociales apropiados. George y Lenny encuentran otra granja donde ellos pueden trabajar, pero después de algún tiempo, otra vez Lenny arruina la oportunidad buena y ellos deben huir antes el jefe los mate. En el final de la historia, cuando Lenny está llorando y pidiendo a George perdón, George dice que toda está bien y entonces, George mata a Lenny. Yo pienso que esta historia es muy triste porque los protagonistas son amigos íntimos, pero George está cansado de ocuparse de Lenny y no quiere cambiar de trabajos y George piensa que la única solución es matar a Lenny. También, Lenny tiene una discapacidad y George no sabe cómo proteger a Lenny de otras personas que no entienden su condición y tratan a Lenny de una forma diferente.",
